,Date,Open,High,Low,Close,(High-Low),(Open-Close)
372,2021-05-04,1542.10,1561.65,1516.80,1525.65,44.85,16.45
373,2021-05-03,1538.80,1545.15,1511.30,1527.10,33.85,11.70
374,2021-04-30,1540.65,1571.60,1536.35,1547.95,35.25,-7.30
375,2021-04-29,1567.90,1572.85,1539.40,1553.55,33.45,14.35
376,2021-04-28,1549.05,1561.80,1546.10,1557.95,15.70,-8.90
377,2021-04-27,1518.05,1550.10,1514.15,1541.80,35.95,-23.75
378,2021-04-26,1530.30,1535.10,1507.95,1516.05,27.15,14.25
379,2021-04-23,1503.80,1530.05,1497.65,1513.65,32.40,-9.85
380,2021-04-22,1475.10,1509.75,1469.90,1506.55,39.85,-31.45
381,2021-04-20,1452.45,1493.20,1450.65,1479.30,42.55,-26.85
382,2021-04-19,1426.65,1441.45,1409.05,1435.50,32.40,-8.85
383,2021-04-16,1446.70,1482.15,1445.80,1474.40,36.35,-27.70
384,2021-04-15,1452.55,1466.35,1430.25,1447.40,36.10,5.15
385,2021-04-13,1437.50,1465.80,1429.75,1457.05,36.05,-19.55
386,2021-04-12,1519.30,1521.95,1411.05,1430.85,110.90,88.45
387,2021-04-09,1541.20,1564.20,1536.60,1556.95,27.60,-15.75
388,2021-04-08,1542.90,1562.30,1538.25,1544.35,24.05,-1.45
389,2021-04-07,1529.90,1552.70,1521.65,1538.95,31.05,-9.05
390,2021-04-06,1532.00,1536.70,1510.65,1527.15,26.05,4.85
391,2021-04-05,1559.75,1559.80,1498.75,1532.40,61.05,27.35
392,2021-04-01,1553.95,1586.50,1541.40,1580.40,45.10,-26.45
393,2021-03-31,1550.85,1556.10,1537.60,1545.35,18.50,5.50
394,2021-03-30,1553.35,1559.70,1527.65,1547.35,32.05,6.00
395,2021-03-26,1554.90,1565.25,1540.75,1544.50,24.50,10.40
396,2021-03-25,1589.20,1591.90,1530.35,1543.65,61.55,45.55
397,2021-03-24,1627.20,1637.65,1588.35,1592.35,49.30,34.85
398,2021-03-23,1643.00,1648.55,1626.05,1632.85,22.50,10.15
399,2021-03-22,1637.90,1656.50,1632.85,1637.65,23.65,0.25
400,2021-03-19,1618.00,1658.80,1589.25,1653.95,69.55,-35.95
401,2021-03-18,1647.70,1677.60,1622.65,1638.50,54.95,9.20
402,2021-03-17,1686.70,1695.05,1634.65,1638.90,60.40,47.80
403,2021-03-16,1684.95,1699.85,1679.45,1689.25,20.40,-4.30
404,2021-03-15,1720.00,1721.00,1666.65,1690.55,54.35,29.45
405,2021-03-12,1740.15,1756.00,1710.60,1715.20,45.40,24.95
406,2021-03-10,1735.00,1745.80,1724.90,1730.10,20.90,4.90
407,2021-03-09,1762.40,1766.65,1710.70,1724.75,55.95,37.65
408,2021-03-08,1749.70,1771.80,1745.90,1749.70,25.90,0.00
409,2021-03-05,1745.95,1775.25,1723.85,1732.15,51.40,13.80
410,2021-03-04,1708.20,1769.30,1694.50,1747.25,74.80,-39.05
411,2021-03-03,1718.35,1736.65,1714.05,1719.75,22.60,-1.40
412,2021-03-02,1705.50,1713.35,1685.80,1708.90,27.55,-3.40
413,2021-03-01,1643.40,1699.30,1642.50,1695.20,56.80,-51.80
414,2021-02-26,1640.80,1665.05,1610.90,1625.15,54.15,15.65
415,2021-02-25,1661.15,1674.45,1650.50,1668.15,23.95,-7.00
416,2021-02-24,1630.90,1651.60,1625.55,1646.15,26.05,-15.25
417,2021-02-23,1627.70,1637.75,1608.75,1622.70,29.00,5.00
418,2021-02-22,1679.10,1685.70,1608.60,1620.25,77.10,58.85
419,2021-02-19,1696.00,1708.90,1662.65,1677.65,46.25,18.35
420,2021-02-18,1716.10,1722.05,1687.70,1692.20,34.35,23.90
421,2021-02-17,1669.65,1711.05,1660.95,1705.35,50.10,-35.70
422,2021-02-16,1690.10,1695.70,1659.60,1668.90,36.10,21.20
423,2021-02-15,1703.75,1703.75,1677.50,1681.85,26.25,21.90
424,2021-02-12,1713.45,1720.85,1684.25,1687.00,36.60,26.45
425,2021-02-11,1708.60,1717.60,1699.25,1703.30,18.35,5.30
426,2021-02-10,1713.95,1724.40,1700.35,1707.35,24.05,6.60
427,2021-02-09,1732.55,1732.55,1700.20,1706.80,32.35,25.75
428,2021-02-08,1738.85,1754.60,1710.75,1739.30,43.85,-0.45
429,2021-02-05,1817.80,1817.95,1704.45,1720.70,113.50,97.10
430,2021-02-04,1760.35,1830.95,1757.15,1801.25,73.80,-40.90
431,2021-02-03,1775.90,1790.45,1747.55,1765.15,42.90,10.75
432,2021-02-02,1722.15,1780.55,1710.05,1762.50,70.50,-40.35
433,2021-02-01,1676.00,1713.60,1647.90,1706.60,65.70,-30.60
434,2021-01-29,1690.75,1692.75,1645.15,1650.10,47.60,40.65
435,2021-01-28,1652.50,1693.45,1652.50,1668.65,40.95,-16.15
436,2021-01-27,1682.40,1690.60,1656.25,1669.75,34.35,12.65
437,2021-01-25,1708.95,1713.40,1650.90,1680.05,62.50,28.90
438,2021-01-22,1720.80,1734.40,1680.35,1690.15,54.05,30.65
439,2021-01-21,1766.25,1772.60,1705.30,1718.45,67.30,47.80
440,2021-01-20,1741.50,1764.80,1736.45,1754.20,28.35,-12.70
441,2021-01-19,1712.85,1742.60,1710.85,1735.75,31.75,-22.90
442,2021-01-18,1733.80,1736.70,1664.70,1693.65,72.00,40.15
443,2021-01-15,1755.85,1765.40,1710.50,1732.60,54.90,23.25
444,2021-01-14,1767.30,1778.65,1748.40,1754.95,30.25,12.35
445,2021-01-13,1772.20,1789.95,1725.40,1759.05,64.55,13.15
446,2021-01-12,1737.15,1756.35,1729.50,1753.40,26.85,-16.25
447,2021-01-11,1773.35,1780.90,1717.20,1729.60,63.70,43.75
448,2021-01-08,1725.30,1779.95,1720.35,1756.60,59.60,-31.30
449,2021-01-07,1697.85,1706.55,1667.95,1701.20,38.60,-3.35
450,2021-01-06,1693.90,1719.00,1663.70,1691.10,55.30,2.80
451,2021-01-05,1665.15,1691.45,1649.85,1686.90,41.60,-21.75
452,2021-01-04,1681.60,1682.45,1640.20,1675.60,42.25,6.00
453,2021-01-01,1652.60,1668.00,1650.65,1658.95,17.35,-6.35
454,2020-12-31,1636.50,1659.50,1626.20,1648.95,33.30,-12.45
455,2020-12-30,1638.25,1643.20,1615.50,1633.00,27.70,5.25
456,2020-12-29,1663.35,1668.95,1627.30,1630.30,41.65,33.05
457,2020-12-28,1639.35,1658.35,1636.95,1654.35,21.40,-15.00
458,2020-12-24,1676.35,1687.40,1631.45,1638.15,55.95,38.20
459,2020-12-23,1602.45,1656.75,1586.80,1650.75,69.95,-48.30
460,2020-12-22,1579.30,1606.90,1517.50,1598.50,89.40,-19.20
461,2020-12-21,1695.35,1700.60,1543.20,1586.85,157.40,108.50
462,2020-12-18,1702.60,1710.05,1647.40,1691.75,62.65,10.85
463,2020-12-17,1729.90,1752.40,1685.95,1693.85,66.45,36.05
464,2020-12-16,1728.85,1740.25,1712.40,1727.35,27.85,1.50
465,2020-12-15,1690.15,1729.20,1667.80,1722.15,61.40,-32.00
466,2020-12-14,1675.55,1697.20,1669.00,1691.85,28.20,-16.30
467,2020-12-11,1657.35,1677.55,1646.20,1658.70,31.35,-1.35
468,2020-12-10,1666.05,1666.05,1619.65,1646.20,46.40,19.85
469,2020-12-09,1627.30,1679.85,1627.05,1673.35,52.80,-46.05
470,2020-12-08,1639.05,1643.95,1581.85,1612.50,62.10,26.55
471,2020-12-07,1594.40,1631.55,1590.45,1627.70,41.10,-33.30
472,2020-12-04,1596.70,1617.15,1566.25,1583.50,50.90,13.20
473,2020-12-03,1552.70,1590.90,1548.95,1581.90,41.95,-29.20
474,2020-12-02,1535.70,1548.95,1520.10,1538.80,28.85,-3.10
475,2020-12-01,1514.10,1539.50,1498.25,1530.90,41.25,-16.80
476,2020-11-27,1489.55,1529.65,1484.30,1503.15,45.35,-13.60
477,2020-11-26,1480.50,1484.55,1463.15,1481.25,21.40,-0.75
478,2020-11-25,1487.85,1507.10,1468.90,1472.50,38.20,15.35
479,2020-11-24,1484.95,1490.90,1475.45,1478.00,15.45,6.95
480,2020-11-23,1473.65,1484.10,1461.35,1477.30,22.75,-3.65
481,2020-11-20,1487.35,1495.95,1455.60,1465.05,40.35,22.30
482,2020-11-19,1470.90,1501.65,1461.45,1478.65,40.20,-7.75
483,2020-11-18,1465.90,1479.00,1457.45,1474.85,21.55,-8.95
484,2020-11-17,1498.60,1500.85,1464.05,1467.00,36.80,31.60
485,2020-11-14,1496.85,1496.85,1482.15,1486.95,14.70,9.90
486,2020-11-13,1491.80,1493.25,1464.10,1480.20,29.15,11.60
487,2020-11-12,1489.80,1508.00,1481.40,1494.30,26.60,-4.50
488,2020-11-11,1498.65,1511.65,1474.20,1484.55,37.45,14.10
489,2020-11-10,1498.25,1505.65,1480.45,1488.55,25.20,9.70
490,2020-11-09,1481.00,1485.80,1466.55,1473.25,19.25,7.75
491,2020-11-06,1487.20,1489.90,1462.40,1473.40,27.50,13.80
492,2020-11-05,1439.15,1480.00,1434.00,1472.60,46.00,-33.45
493,2020-11-04,1434.20,1443.00,1403.55,1415.60,39.45,18.60
494,2020-11-03,1428.20,1440.80,1409.50,1413.25,31.30,14.95
495,2020-11-02,1422.10,1425.75,1400.40,1417.90,25.35,4.20
496,2020-10-30,1409.40,1425.50,1387.30,1419.05,38.20,-9.65
497,2020-10-29,1410.00,1413.70,1394.15,1398.55,19.55,11.45
498,2020-10-28,1454.50,1454.95,1420.55,1424.95,34.40,29.55
499,2020-10-27,1428.50,1450.05,1418.10,1445.65,31.95,-17.15
